batch_reward,critic_loss,episode,episode_reward,eps,step
0.0,0.0017085299520917777,0.0,-0.125,0.10342857142857238,525
0.0,2.356213954020821e-05,1.0,0.12200000137090683,0.10000000000000002,540
0.0,1.9392023163371906e-05,2.0,-0.125,0.10000000000000059,862
0.0,1.2217461361782555e-05,3.0,-0.125,0.09999999999999984,945
